filename,cardboard,glass,metal,paper,plastic,trash
glass473_jpg.rf.3Wf4XYSzlhP5u8ff70aI.jpg,0,1,0,0,0,0
plastic291_jpg.rf.3XvDoGvXPOcQ7eNINiKw.jpg,0,0,0,0,1,0
cardboard284_jpg.rf.3fsBuc0HjLGI9jleeGX5.jpg,1,0,0,0,0,0
plastic298_jpg.rf.44BjXoRijpZHdOc1JSW2.jpg,0,0,0,0,1,0
metal357_jpg.rf.45Eh1TVjWy2ox7jEX3qd.jpg,0,0,1,0,0,0
cardboard120_jpg.rf.45GtgvKyJ1rQsIMIskLo.jpg,1,0,0,0,0,0
paper73_jpg.rf.49bSsC59nnzvOKPF1Xvo.jpg,0,0,0,1,0,0
cardboard397_jpg.rf.4AHYK5XT0VzWW9rMJgCo.jpg,1,0,0,0,0,0
metal296_jpg.rf.4QTFWBqdjgzyt8cwt5Xx.jpg,0,0,1,0,0,0
paper250_jpg.rf.4SxEXNY5WvdutxGDD4kA.jpg,0,0,0,1,0,0
metal407_jpg.rf.4Wwu1EyGCHsN9E8ixadh.jpg,0,0,1,0,0,0
plastic38_jpg.rf.4giCBWWPSQxcSWoreqTF.jpg,0,0,0,0,1,0
paper66_jpg.rf.4kJ9dZHvqUHfJXuxlvZR.jpg,0,0,0,1,0,0
cardboard54_jpg.rf.4wDbI8Ld90duWkTWuzWk.jpg,1,0,0,0,0,0
glass200_jpg.rf.4wVFfgv6niwWsSEmFFSZ.jpg,0,1,0,0,0,0
glass49_jpg.rf.59ImhYYkkuKOM4Bi00EO.jpg,0,1,0,0,0,0
plastic420_jpg.rf.5Eoh43J0aUEBhaF1rPeL.jpg,0,0,0,0,1,0
paper495_jpg.rf.5I0GuBGUTcViZr5TT0si.jpg,0,0,0,1,0,0
plastic338_jpg.rf.5iGqIzQAyeVdeqqbcgE2.jpg,0,0,0,0,1,0
metal290_jpg.rf.5yVqJlKRMBxrQj7ueJRX.jpg,0,0,1,0,0,0
cardboard209_jpg.rf.5z5I2l35TS22bl8B8lSq.jpg,1,0,0,0,0,0
paper262_jpg.rf.66J56h9D6YWDJ6Xx8Iey.jpg,0,0,0,1,0,0
paper512_jpg.rf.692nszxNTthZyQWwYOdq.jpg,0,0,0,1,0,0
plastic71_jpg.rf.6DJ1L9oGR6XV40o6DZ9y.jpg,0,0,0,0,1,0
paper341_jpg.rf.6IRRno1TtYwaiH0St2Vb.jpg,0,0,0,1,0,0
plastic364_jpg.rf.6LcEJk1aHdyE9LfiOFrX.jpg,0,0,0,0,1,0
paper218_jpg.rf.6R8LXgXBYX0KNkEEWRd3.jpg,0,0,0,1,0,0
trash119_jpg.rf.6pNZ3z1E8kpb2IGTCMVm.jpg,0,0,0,0,0,1
plastic419_jpg.rf.6uzFArC97FyJ8MyOOotT.jpg,0,0,0,0,1,0
trash100_jpg.rf.6z7itIJ2yG3wIAja4qkR.jpg,0,0,0,0,0,1
paper452_jpg.rf.0CD2JVBLsOwP46jJ6wxi.jpg,0,0,0,1,0,0
paper415_jpg.rf.0h8G6ydOiQvovUDV1f6j.jpg,0,0,0,1,0,0
glass366_jpg.rf.0tf4M6lnhP2gbBikMvGk.jpg,0,1,0,0,0,0
metal298_jpg.rf.0wU4FxMURFLb50UNswkF.jpg,0,0,1,0,0,0
glass408_jpg.rf.16R84nQuceb9tFHSmxzu.jpg,0,1,0,0,0,0
paper40_jpg.rf.1EOrcwyN8DRUQIm6o8Xb.jpg,0,0,0,1,0,0
trash115_jpg.rf.1GhZEKckdgkW0nz7aoDZ.jpg,0,0,0,0,0,1
glass41_jpg.rf.1Rhz429jqVDYY9Z7DoCw.jpg,0,1,0,0,0,0
cardboard153_jpg.rf.1WqSCx5FdGEy2K40wqyn.jpg,1,0,0,0,0,0
paper486_jpg.rf.1q39A4dXUBJ5kszIaRx8.jpg,0,0,0,1,0,0
metal202_jpg.rf.1tDDTmZp10Vyhb4XuYIp.jpg,0,0,1,0,0,0
cardboard90_jpg.rf.1uB9yVE7FdM8VZ8VxRhL.jpg,1,0,0,0,0,0
glass339_jpg.rf.1yMz4JpTp6VH606HsqLN.jpg,0,1,0,0,0,0
paper154_jpg.rf.28K0pKnS8Mesa91oPyUZ.jpg,0,0,0,1,0,0
trash113_jpg.rf.2LohrmN1eUFtsGffOv9U.jpg,0,0,0,0,0,1
glass360_jpg.rf.2OBPbwzo8YXYXfzJw5ND.jpg,0,1,0,0,0,0
plastic225_jpg.rf.2Oe3zx4Zjwbf0V7AMJLl.jpg,0,0,0,0,1,0
paper42_jpg.rf.2QZCLwla3tZTQeF4OuOD.jpg,0,0,0,1,0,0
glass121_jpg.rf.2ZNYm9ckKLbJz1TMKwxk.jpg,0,1,0,0,0,0
paper91_jpg.rf.2dm87IDSXnkJIVra4xF2.jpg,0,0,0,1,0,0
plastic337_jpg.rf.2zMJqde3LdQyXm8jPlMj.jpg,0,0,0,0,1,0
glass359_jpg.rf.3BST4mNAFBjmvr42836G.jpg,0,1,0,0,0,0
paper147_jpg.rf.3JmIUl1pIraXtqT9vCXY.jpg,0,0,0,1,0,0
paper106_jpg.rf.z7UWigiqpyNkf7fQgJAo.jpg,0,0,0,1,0,0
metal65_jpg.rf.z8Bz8sp5AjfHvfyEA5xi.jpg,0,0,1,0,0,0
paper583_jpg.rf.z8xezQhqURRPV0iWTMYt.jpg,0,0,0,1,0,0
metal34_jpg.rf.zWoZaupb5hag98s7NzcI.jpg,0,0,1,0,0,0
paper63_jpg.rf.ziGOSR7QLxD2oSlzmjG1.jpg,0,0,0,1,0,0
cardboard322_jpg.rf.ziY6UZyJ1X91OXhKoS1T.jpg,1,0,0,0,0,0
trash18_jpg.rf.zzC44ABogq8sUwCiIViT.jpg,0,0,0,0,0,1
paper57_jpg.rf.QB73RWp6fF9Qq9wPSXPE.jpg,0,0,0,1,0,0
glass341_jpg.rf.QFAvOsd3iszpm3KmUwIx.jpg,0,1,0,0,0,0
plastic165_jpg.rf.QOfI7MjUFn5hf9C9vpHf.jpg,0,0,0,0,1,0
cardboard23_jpg.rf.QQqrXfByYBJzhdLwvdow.jpg,1,0,0,0,0,0
metal142_jpg.rf.Qf0kUGdpIShkHyAjlDAb.jpg,0,0,1,0,0,0
plastic467_jpg.rf.QfD1cod7ggLkcRZC26f5.jpg,0,0,0,0,1,0
cardboard321_jpg.rf.QgIk7GAED5K4nyqIweni.jpg,1,0,0,0,0,0
glass50_jpg.rf.QipakbSF3z5umZEeqQm7.jpg,0,1,0,0,0,0
paper301_jpg.rf.RFhhG6hoa3QmzLVCwsuI.jpg,0,0,0,1,0,0
glass445_jpg.rf.RFnQCQXswGYLLuyQWF98.jpg,0,1,0,0,0,0
plastic249_jpg.rf.RGHqK1aKczaKuqNOSdkL.jpg,0,0,0,0,1,0
metal115_jpg.rf.RP1AYjAmLFi5glvFLRdJ.jpg,0,0,1,0,0,0
cardboard71_jpg.rf.RS4SjYuArIRMxtUxMMJ1.jpg,1,0,0,0,0,0
metal17_jpg.rf.Rjwij4RkxKAj2Panuvd1.jpg,0,0,1,0,0,0
paper194_jpg.rf.RkPqucgLHBUH5FsWMUGr.jpg,0,0,0,1,0,0
plastic248_jpg.rf.Rlioa8GxZaIIuFxRyFQ2.jpg,0,0,0,0,1,0
metal191_jpg.rf.RljlDJ0f32OERVbtGsOk.jpg,0,0,1,0,0,0
paper543_jpg.rf.RsUO7Q38HhPs2OPV20do.jpg,0,0,0,1,0,0
cardboard258_jpg.rf.Ru2JtStvIy911n4aM8Mq.jpg,1,0,0,0,0,0
metal207_jpg.rf.S8337jdwW0tblH2YrFXy.jpg,0,0,1,0,0,0
cardboard323_jpg.rf.SCzMeNysSDgJOm1jO6OQ.jpg,1,0,0,0,0,0
plastic29_jpg.rf.SGEyoKBsTawymtBAHjLl.jpg,0,0,0,0,1,0
plastic426_jpg.rf.SIgOlVTmKeQbBi9wxuYh.jpg,0,0,0,0,1,0
plastic45_jpg.rf.SNSinbRad9j61KaGtSOx.jpg,0,0,0,0,1,0
paper371_jpg.rf.SVPsgqlA7vwqefvGANND.jpg,0,0,0,1,0,0
glass75_jpg.rf.ScXjXqPEK3ESjjqTcblh.jpg,0,1,0,0,0,0
paper516_jpg.rf.SgihLrR8PnYvqjbI7bTF.jpg,0,0,0,1,0,0
glass100_jpg.rf.T2suihEmkpAUtih0tEpN.jpg,0,1,0,0,0,0
glass489_jpg.rf.TLvqm14Ju0yvjXdCu2Nv.jpg,0,1,0,0,0,0
plastic205_jpg.rf.TNxvrwMhZ7Ky5gn55oLd.jpg,0,0,0,0,1,0
plastic317_jpg.rf.CqpuR8XPm8zsbVhAL1kw.jpg,0,0,0,0,1,0
plastic458_jpg.rf.D7MBxRjyEOQwB7EOqyCh.jpg,0,0,0,0,1,0
metal224_jpg.rf.DDkJSekXbTM95IKLVjwL.jpg,0,0,1,0,0,0
trash114_jpg.rf.DFP4rNO3F9SpWdvFIQD6.jpg,0,0,0,0,0,1
paper10_jpg.rf.DRcVproEoO5gjNOvC3Bb.jpg,0,0,0,1,0,0
paper206_jpg.rf.DVZ5tN6PGGOPp3mgTzlw.jpg,0,0,0,1,0,0
glass485_jpg.rf.DfsxrQezvQAzfBe45dXh.jpg,0,1,0,0,0,0
metal147_jpg.rf.ERdhyueuwIbCgdDlKyih.jpg,0,0,1,0,0,0
cardboard149_jpg.rf.EodkKOrHbY7y95kLJXKi.jpg,1,0,0,0,0,0
cardboard295_jpg.rf.Eud3IKDqT18FejzbKanD.jpg,1,0,0,0,0,0
trash90_jpg.rf.F3Dhqh9vDsBlmUkUX6o0.jpg,0,0,0,0,0,1
metal124_jpg.rf.F8aHoE5lF8xlATqzvTz1.jpg,0,0,1,0,0,0
cardboard221_jpg.rf.FL8Mmod99qQarEPpD1du.jpg,1,0,0,0,0,0
cardboard67_jpg.rf.FPp0qy6v3eLMbbK6V3XY.jpg,1,0,0,0,0,0
glass365_jpg.rf.Fq5BhwT5EbsSCzz59z6o.jpg,0,1,0,0,0,0
glass150_jpg.rf.G2FwJ7T7KVPRviJTf2C9.jpg,0,1,0,0,0,0
paper72_jpg.rf.G7dJICp2qtX0HS8mkgDz.jpg,0,0,0,1,0,0
paper439_jpg.rf.G8TdPqA7k0CC7Y6kwr6s.jpg,0,0,0,1,0,0
glass261_jpg.rf.GKzmyUr3WKoUOsBRkNVr.jpg,0,1,0,0,0,0
cardboard196_jpg.rf.GVm3JUJ6KJwzfoAX3Rim.jpg,1,0,0,0,0,0
plastic22_jpg.rf.Gh3WvtEqAOMOS5A9N2z2.jpg,0,0,0,0,1,0
paper8_jpg.rf.Gljhen31aTVPKtHZPzoS.jpg,0,0,0,1,0,0
cardboard150_jpg.rf.Gp1RHDRX3b67DzRPVUYl.jpg,1,0,0,0,0,0
plastic145_jpg.rf.GpoPDD7t9koksbqIuLY7.jpg,0,0,0,0,1,0
glass227_jpg.rf.H4iNYRG8qFSAbY7kQD95.jpg,0,1,0,0,0,0
paper430_jpg.rf.HCWuU4gefp3X2221IBTR.jpg,0,0,0,1,0,0
trash84_jpg.rf.HTk8BubtXpajgVPKWA3d.jpg,0,0,0,0,0,1
glass160_jpg.rf.HkZrjN27PXChEmO6XPHs.jpg,0,1,0,0,0,0
paper143_jpg.rf.I6ZNFtXONPaGb6agx38E.jpg,0,0,0,1,0,0
plastic229_jpg.rf.IM1a7uOB39kERvgBQIXI.jpg,0,0,0,0,1,0
plastic425_jpg.rf.IgmZxWH5lUyCRmYMVl5i.jpg,0,0,0,0,1,0
metal311_jpg.rf.Im8GwpTTZo8nQOQcBYF7.jpg,0,0,1,0,0,0
paper127_jpg.rf.IoGLDYxYuns3UKbmuWGW.jpg,0,0,0,1,0,0
plastic279_jpg.rf.J02k885c0mNOulPAcWiX.jpg,0,0,0,0,1,0
paper400_jpg.rf.J2rkOLwL8yMNFguL48AJ.jpg,0,0,0,1,0,0
paper233_jpg.rf.J8tBoPgQyvlKb33gPzhC.jpg,0,0,0,1,0,0
paper443_jpg.rf.JE8rASAB8FXk4ufon7mI.jpg,0,0,0,1,0,0
cardboard376_jpg.rf.JPqmdTpGf1I571fUoFRl.jpg,1,0,0,0,0,0
paper343_jpg.rf.JjoTlqQTJaAXIgWcpXz3.jpg,0,0,0,1,0,0
plastic265_jpg.rf.Jyv2ZV5owRvflfGB3L2J.jpg,0,0,0,0,1,0
plastic21_jpg.rf.JzTpmcgJeFxYIx9tzDZv.jpg,0,0,0,0,1,0
metal78_jpg.rf.K0nAuP0uzXlVLPdb6MSi.jpg,0,0,1,0,0,0
paper96_jpg.rf.K9BOAAIgS3qS8nlltSLi.jpg,0,0,0,1,0,0
cardboard47_jpg.rf.KUUa5OSjyGhzhafllZjs.jpg,1,0,0,0,0,0
glass472_jpg.rf.KVQ649p28IiPQe7mmGbl.jpg,0,1,0,0,0,0
glass492_jpg.rf.KZS1Dfn51DtTCqPj3yX5.jpg,0,1,0,0,0,0
cardboard235_jpg.rf.KaxRpp2iT9Nr6B6OoCRw.jpg,1,0,0,0,0,0
paper124_jpg.rf.KgzeFoS9fyjPaul1FMIX.jpg,0,0,0,1,0,0
paper394_jpg.rf.Knw5bp91ucz5aIsJ3yQ8.jpg,0,0,0,1,0,0
plastic107_jpg.rf.Ko8bPBT47rdnwOP8HwDw.jpg,0,0,0,0,1,0
paper212_jpg.rf.KvfxzKKJVOoOBdF9n6Zo.jpg,0,0,0,1,0,0
paper426_jpg.rf.LCQdK8Aw1hUtBBqleRZq.jpg,0,0,0,1,0,0
glass8_jpg.rf.LDQhNLfM2HWkCQQxVkPP.jpg,0,1,0,0,0,0
trash111_jpg.rf.LDVKjP6ESsOrpYFvE96S.jpg,0,0,0,0,0,1
paper375_jpg.rf.LLpCGwzj3z7Su2vthKt2.jpg,0,0,0,1,0,0
metal246_jpg.rf.LbxY5cH0ti6XdFdERw99.jpg,0,0,1,0,0,0
plastic198_jpg.rf.LgqdgapjEgIRB2Q5q18t.jpg,0,0,0,0,1,0
metal98_jpg.rf.LkLsZnZ0vhHhEHXydTMp.jpg,0,0,1,0,0,0
paper123_jpg.rf.LkPMyoKlHmSWMJIvARpD.jpg,0,0,0,1,0,0
plastic468_jpg.rf.LlMsJbQpTkigVYzIgBXR.jpg,0,0,0,0,1,0
cardboard383_jpg.rf.WTM3aBP00kU30zOYTzug.jpg,1,0,0,0,0,0
glass207_jpg.rf.WV5g1xo9K29xhvYRT5ry.jpg,0,1,0,0,0,0
trash5_jpg.rf.Wjfg4C7fEcPIm8I8lIhx.jpg,0,0,0,0,0,1
plastic105_jpg.rf.X2J2cPclbybN7iZS4pbD.jpg,0,0,0,0,1,0
plastic239_jpg.rf.X6gDEVXzNGDk3vI85mSN.jpg,0,0,0,0,1,0
glass416_jpg.rf.XJYkgo6jUQg3BVES4FKl.jpg,0,1,0,0,0,0
paper224_jpg.rf.XXVLuyLpnzcETwFFz8iw.jpg,0,0,0,1,0,0
cardboard91_jpg.rf.XfOpjIHEkGsW82dzRdNF.jpg,1,0,0,0,0,0
metal62_jpg.rf.XgDrRZBxVRX6Moh4MEy5.jpg,0,0,1,0,0,0
paper260_jpg.rf.XxzW3k1BcChsNRFTOCpf.jpg,0,0,0,1,0,0
metal96_jpg.rf.XyMzjjKrjYAcVkwoOWse.jpg,0,0,1,0,0,0
plastic392_jpg.rf.YDktZv7PsFmxB6q0fsx2.jpg,0,0,0,0,1,0
paper417_jpg.rf.YFx79UdfjhQveVWDRokM.jpg,0,0,0,1,0,0
glass288_jpg.rf.YHPwH4OntYTbmlkJWTL0.jpg,0,1,0,0,0,0
paper481_jpg.rf.YN3GIWvORqOQlFgC535z.jpg,0,0,0,1,0,0
paper478_jpg.rf.YdEeMs3IonAoMeVsEJxa.jpg,0,0,0,1,0,0
glass344_jpg.rf.YmdBLj99IflyZHFYvVJV.jpg,0,1,0,0,0,0
plastic406_jpg.rf.YociXKDDprrH6pLZjhbM.jpg,0,0,0,0,1,0
glass34_jpg.rf.Z4A44o5Q9zOfPfy61stG.jpg,0,1,0,0,0,0
paper374_jpg.rf.ZTJuxDKHXpZVZrZfCBv7.jpg,0,0,0,1,0,0
glass478_jpg.rf.ZmpYVwQL1e6Rzszzl5dA.jpg,0,1,0,0,0,0
metal374_jpg.rf.ZqMV5O4neHmNe5ZipZ5V.jpg,0,0,1,0,0,0
paper152_jpg.rf.ZqaIKze067Rd2ge98q3V.jpg,0,0,0,1,0,0
plastic109_jpg.rf.ZsKgoqWYP6suSVjDzZ0c.jpg,0,0,0,0,1,0
cardboard84_jpg.rf.Zz7FXlSbMLWL0Kqg9iD1.jpg,1,0,0,0,0,0
metal2_jpg.rf.a07cQ0teZmBZc8vPM5zU.jpg,0,0,1,0,0,0
paper51_jpg.rf.a1KQXjhLtHWCl52m0O2q.jpg,0,0,0,1,0,0
paper230_jpg.rf.a5cyG3y7KLxewSv2vHcD.jpg,0,0,0,1,0,0
glass128_jpg.rf.aTOfHb7nbRKvqxxOpfaB.jpg,0,1,0,0,0,0
paper67_jpg.rf.aXs1cnCWDKp6eJwttYmS.jpg,0,0,0,1,0,0
paper162_jpg.rf.7E7hmgp59dfHOTLlymnJ.jpg,0,0,0,1,0,0
cardboard154_jpg.rf.7FZf4G9568CSF0Vilebs.jpg,1,0,0,0,0,0
glass134_jpg.rf.7HW5y0yVlyZOZO0hRu5j.jpg,0,1,0,0,0,0
plastic235_jpg.rf.7KUVpDKW5k1IxkpWrRyu.jpg,0,0,0,0,1,0
metal249_jpg.rf.7QUgc0WcyS27Xhe088bT.jpg,0,0,1,0,0,0
cardboard219_jpg.rf.7ZCkUXzdoWoWOdpJEpAp.jpg,1,0,0,0,0,0
cardboard382_jpg.rf.7aT7RyVzea7ePd1k1wc8.jpg,1,0,0,0,0,0
metal390_jpg.rf.7ijc0TVQTU4wLT0SlkBu.jpg,0,0,1,0,0,0
metal1_jpg.rf.7mCH2NjlMPFVsy5yfvAq.jpg,0,0,1,0,0,0
glass135_jpg.rf.8EqU1x40Ni5KAgi0pUpa.jpg,0,1,0,0,0,0
paper228_jpg.rf.8GiOJLlP91bLEwqURU1G.jpg,0,0,0,1,0,0
cardboard349_jpg.rf.8GwSvUmYK8LPSaKWHK1u.jpg,1,0,0,0,0,0
metal281_jpg.rf.8M5ZaZ6dS2MHe2DicwN5.jpg,0,0,1,0,0,0
paper214_jpg.rf.8Mp0SMD8hjy6RBk38yRq.jpg,0,0,0,1,0,0
plastic115_jpg.rf.8ZnGzu31W0Qcsh3XBSHd.jpg,0,0,0,0,1,0
plastic149_jpg.rf.8oUJgKKHOuNmi6GqOGZF.jpg,0,0,0,0,1,0
glass277_jpg.rf.8qNMTTdGQZoB2lntx9iw.jpg,0,1,0,0,0,0
paper390_jpg.rf.8sh1KguSyt3BZzrrkOjt.jpg,0,0,0,1,0,0
glass55_jpg.rf.8vBjomb5IunGjhVHwEng.jpg,0,1,0,0,0,0
paper90_jpg.rf.8vqGVHt4qkm9mKvKqGUH.jpg,0,0,0,1,0,0
metal83_jpg.rf.8zEUEAV9lPqy0m7HxOTx.jpg,0,0,1,0,0,0
trash117_jpg.rf.922BVxnpU1TGNaaGyWQe.jpg,0,0,0,0,0,1
cardboard78_jpg.rf.97iIKexsDeYZzbfGYVaF.jpg,1,0,0,0,0,0
cardboard238_jpg.rf.9IKI4dz2fueqMWWzuCPq.jpg,1,0,0,0,0,0
cardboard380_jpg.rf.9Kv8IajAK27Wz7QBY2J9.jpg,1,0,0,0,0,0
metal109_jpg.rf.9L9g3rlV5Yzo8YfQyV2a.jpg,0,0,1,0,0,0
glass329_jpg.rf.9TpgGkiwZqpl58eKNW8s.jpg,0,1,0,0,0,0
plastic211_jpg.rf.9Y4KN7yVI1qvlNCnAXn2.jpg,0,0,0,0,1,0
plastic189_jpg.rf.9eJfYGL1AnDcX5vSJfKH.jpg,0,0,0,0,1,0
paper567_jpg.rf.9px31OP42AWTkdlISiPa.jpg,0,0,0,1,0,0
plastic439_jpg.rf.f3zPR689DxbfXhGeZSZv.jpg,0,0,0,0,1,0
paper156_jpg.rf.f6ULmoxAFrm7u392pzzO.jpg,0,0,0,1,0,0
paper433_jpg.rf.f6uXaFmgzSSXYEGZJzW1.jpg,0,0,0,1,0,0
plastic220_jpg.rf.fCRoj59yvb2wsRw0KHq1.jpg,0,0,0,0,1,0
plastic263_jpg.rf.fQFwTszlHeyPyBURmoVp.jpg,0,0,0,0,1,0
cardboard50_jpg.rf.fUo539Ffa2rvoX4BnEuZ.jpg,1,0,0,0,0,0
metal135_jpg.rf.fqqPQ3AQed3GEIEUpBo2.jpg,0,0,1,0,0,0
plastic381_jpg.rf.g8LEvlC3eY1UpwvRYR7o.jpg,0,0,0,0,1,0
paper357_jpg.rf.gKvxPFbnCzQzVIQrdKsY.jpg,0,0,0,1,0,0
plastic10_jpg.rf.gVH3kf5sCqPXdBi8ixrZ.jpg,0,0,0,0,1,0
paper82_jpg.rf.gVLMCVuKWdK2rnSR2mV3.jpg,0,0,0,1,0,0
glass68_jpg.rf.gYl3dvJuF9UMvwqF9GNt.jpg,0,1,0,0,0,0
metal49_jpg.rf.gabcIKSYXWX1Z7jhfBFE.jpg,0,0,1,0,0,0
plastic16_jpg.rf.giy3U5PDbJGzyjkO2Cw0.jpg,0,0,0,0,1,0
paper492_jpg.rf.gnqWIHLzjRiGeIVCMRK1.jpg,0,0,0,1,0,0
paper144_jpg.rf.h2IO7l9Q0Ft7ga7ihZWG.jpg,0,0,0,1,0,0
plastic421_jpg.rf.hCs73fL5bI3yTVcQKsw6.jpg,0,0,0,0,1,0
paper70_jpg.rf.hF2lz4QTwwhDbY56j6X0.jpg,0,0,0,1,0,0
paper331_jpg.rf.hLQmzRfAugDXD7CLQewW.jpg,0,0,0,1,0,0
plastic416_jpg.rf.hZfS58Xoeko3Vksrb1EP.jpg,0,0,0,0,1,0
plastic344_jpg.rf.ami5FDjYLQa0vhjJhVA4.jpg,0,0,0,0,1,0
paper16_jpg.rf.arMCA2x20uNr2XXZ9XBt.jpg,0,0,0,1,0,0
glass231_jpg.rf.arseDu8OGORXPEtDNuS4.jpg,0,1,0,0,0,0
glass415_jpg.rf.avnP12KuNXhL3hOJRksV.jpg,0,1,0,0,0,0
glass82_jpg.rf.b0KldIs2GmHU1EVg06MD.jpg,0,1,0,0,0,0
glass250_jpg.rf.b5DJWCHxyfPFKCHDXjq0.jpg,0,1,0,0,0,0
paper472_jpg.rf.b9LSRRL0BXeMG1OSKDk5.jpg,0,0,0,1,0,0
cardboard21_jpg.rf.bAa6CCBwjAqSN9FZRBtQ.jpg,1,0,0,0,0,0
cardboard343_jpg.rf.bJxZH38q68enBgu82kLN.jpg,1,0,0,0,0,0
plastic456_jpg.rf.bMG2ZRFS9fpdKSELQLks.jpg,0,0,0,0,1,0
plastic140_jpg.rf.bMIWhiyorUlYMGH0mHbE.jpg,0,0,0,0,1,0
metal123_jpg.rf.bOZ0emsLseFVWECl3COq.jpg,0,0,1,0,0,0
trash19_jpg.rf.bQfCV3NdZer1f20GR0nO.jpg,0,0,0,0,0,1
glass167_jpg.rf.bXB0eaDe73kZwC8237qW.jpg,0,1,0,0,0,0
plastic351_jpg.rf.bZTYIeRFQ3H1p12Hko2K.jpg,0,0,0,0,1,0
trash109_jpg.rf.baa3eCUc94VWcWdJH7Jw.jpg,0,0,0,0,0,1
metal121_jpg.rf.bdkdfrsUWAkxlRJbIrRr.jpg,0,0,1,0,0,0
plastic36_jpg.rf.bkW8qnbA0m2TQVRFub3t.jpg,0,0,0,0,1,0
plastic403_jpg.rf.bmcNP3wq2vsNSUjadBhL.jpg,0,0,0,0,1,0
glass383_jpg.rf.c6icMQkvoTTP1n0wqPLK.jpg,0,1,0,0,0,0
paper85_jpg.rf.cAUZXZlWWqlKDEAyNFvV.jpg,0,0,0,1,0,0
plastic95_jpg.rf.cGIICidqlJIZ7qZ8WHar.jpg,0,0,0,0,1,0
cardboard393_jpg.rf.cTNGnKIfG5WP24FIivHZ.jpg,1,0,0,0,0,0
cardboard33_jpg.rf.codiMrWkMXa0LJaJQKrQ.jpg,1,0,0,0,0,0
glass97_jpg.rf.cwg9VTdhITSO2iEhiEzY.jpg,0,1,0,0,0,0
plastic473_jpg.rf.d6AMmSzBWK9PHJmGs3K0.jpg,0,0,0,0,1,0
glass208_jpg.rf.d8GghxX8vfo8KmLtseZU.jpg,0,1,0,0,0,0
glass285_jpg.rf.d9EqgamvjC88gDEXhFEB.jpg,0,1,0,0,0,0
plastic113_jpg.rf.d9d6zSqIP85DLw08Ix2u.jpg,0,0,0,0,1,0
plastic100_jpg.rf.dH6kVVGB9ydWlOqeUCv3.jpg,0,0,0,0,1,0
glass129_jpg.rf.B4Ex6AthNEAPxm7ZZLkC.jpg,0,1,0,0,0,0
glass423_jpg.rf.BW12F7nNnSJjVfNQCE8S.jpg,0,1,0,0,0,0
paper479_jpg.rf.BYB401HUVn65Ub7aeK1N.jpg,0,0,0,1,0,0
plastic114_jpg.rf.BZFEJdH7leHBXXixBNvG.jpg,0,0,0,0,1,0
cardboard354_jpg.rf.BfhdgwEWc0W9OgGP7T83.jpg,1,0,0,0,0,0
metal166_jpg.rf.BhnY7L5zKzLebXJzHJPf.jpg,0,0,1,0,0,0
paper434_jpg.rf.Br98uhB9LY1Y1VwTWulv.jpg,0,0,0,1,0,0
paper593_jpg.rf.BspgyqXMrcwuS9GfJ81N.jpg,0,0,0,1,0,0
glass48_jpg.rf.BtYGF7cxR4MHaGUc4T49.jpg,0,1,0,0,0,0
paper240_jpg.rf.C21r4bZwH3KHHUJH8E6g.jpg,0,0,0,1,0,0
metal116_jpg.rf.CEuvGEhGLAo0LZLHqHW7.jpg,0,0,1,0,0,0
plastic275_jpg.rf.CPrXEgZXHmPC6xO8S0Hp.jpg,0,0,0,0,1,0
plastic26_jpg.rf.Cu8Zh4Atfx09aQrhcwvg.jpg,0,0,0,0,1,0
plastic158_jpg.rf.CuJMMyJ4eLRXh7Wyggx7.jpg,0,0,0,0,1,0
plastic450_jpg.rf.CvjsrVb9QWCWxwoI5XGJ.jpg,0,0,0,0,1,0
plastic5_jpg.rf.D2aHCg2NpiyEYcxQmzuV.jpg,0,0,0,0,1,0
metal265_jpg.rf.D7n9aO6VQHxCaWVfEiuT.jpg,0,0,1,0,0,0
plastic201_jpg.rf.D9GxKGbsTDEbxYTTG87Y.jpg,0,0,0,0,1,0
paper490_jpg.rf.DIlRDqgBlBrPxeCoLqoE.jpg,0,0,0,1,0,0
metal300_jpg.rf.DPs1Syzb6YgD02fu5quc.jpg,0,0,1,0,0,0
metal105_jpg.rf.DTRXaH4nfL2iyEECnEkh.jpg,0,0,1,0,0,0
cardboard63_jpg.rf.Dml189Evz6xidDWk68Y9.jpg,1,0,0,0,0,0
metal221_jpg.rf.Doe0GcR76UAAeuhLtmXu.jpg,0,0,1,0,0,0
glass346_jpg.rf.DpPeRUIAV9eaSXNBcjTS.jpg,0,1,0,0,0,0
metal90_jpg.rf.Dx3ORoBdyCXjJ08cHu0M.jpg,0,0,1,0,0,0
cardboard130_jpg.rf.EC5Ft1bwDmAd5HzWZ1kd.jpg,1,0,0,0,0,0
cardboard311_jpg.rf.ECLQHcVXjwUjwqyBbfvt.jpg,1,0,0,0,0,0
paper470_jpg.rf.EFnbLSRateBUcaTX77cd.jpg,0,0,0,1,0,0
cardboard241_jpg.rf.EJQ9NVj0GNEQ5S1icfQF.jpg,1,0,0,0,0,0
cardboard341_jpg.rf.EMajpknVYuH4kSedjueM.jpg,1,0,0,0,0,0
paper554_jpg.rf.WnxJzMTlz2ZsahLdf2FU.jpg,0,0,0,1,0,0
glass126_jpg.rf.Ws2vmyMzHx6LnufNdFJN.jpg,0,1,0,0,0,0
